"","date_amazon","date","id","price_offline","price_online","price_amazon","sale_online","product_online","product_amazon","merchant","url","imputed","comments","pricetype","datediff","cat_id","category","retailer_id","retailer_s"
"48","10-Jun-16","7-Jun-16","4938104",39.99,38.99,35.16,1,"Speck - CandyShell Inked Case for Samsung Galaxy S7 Cell Phones - Vintage Bouquet Grey/Shocking Pink""","Speck Samsung Galaxy S 7 Candyshell Inked Case","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Speck-Products-CandyShell-Shocking-Protective/dp/B01BCWL49U/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465616809&sr=8-1&keywords=Speck+-+CandyShell+Inked+Case+for+Samsung+Galaxy+S7+Cell+Phones+-+Vintage+Bouquet+Grey%2FShocking+Pink%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"49","16-Jun-16","14-Jun-16","5023200",59.99,59.99,59.99,1,"Amazon - Fire 7"" Tablet 16GB - Black""","Fire Tablet, 7"" Display, Wi-Fi, 16 GB - Includes Special Offers, Black","Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.","https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-16/dp/B018Y22BI4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466133214&sr=8-1&keywords=Amazon+-+Fire+7%22+Tablet+16GB+-+Black%22",1,"","Regular Price",2,900,"Electronics",40,"USA_40"
"50","30-May-16","26-May-16","8547011",49.99,59.99,50.79,0,"Dark Souls III - Xbox One""","Dark Souls III - Xbox One Standard Edition","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Dark-Souls-III-Xbox-One-Standard/dp/B00Z9LUCEY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664529&sr=8-1&keywords=Dark+Souls+III+-+Xbox+One%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"51","25-Jun-16","22-Jun-16","4291002",129.99,129.99,129,1,"Canon - PIXMA MG7720 White Wireless All-In-One Printer - White""","Canon MG7720 Wireless All-In-One Printer with Scanner and Copier: Mobile and Tablet Printing, with Airprint(TM) and Google Cloud Print compatible, White","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Canon-MG7720-Wireless-Printer-Scanner/dp/B013C0ZCXE/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466911069&sr=8-1&keywords=Canon+-+PIXMA+MG7720+White+Wireless+All-In-One+Printer+-+White%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"52","28-Jun-16","22-Jun-16","7985008",129.99,69.99,68.88,1,"Epson - WorkForce WF-2650 Wireless All-In-One Printer - Black""","Epson WorkForce WF-2650 All-In-One Wireless Color Printer with Scanner, Copier and Fax","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Epson-WorkForce-WF-2650-Wireless-Printer/dp/B00LV8QBG2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170429&sr=8-1&keywords=Epson+-+WorkForce+WF-2650+Wireless+All-In-One+Printer+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"53","1-Jun-16","26-May-16","6602021",19,19,19,0,"Apple - Power Adapter Extension Cable - White""","Apple Power Adapter Extension Cable","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Apple-Power-Adapter-Extension-Cable/dp/B00VU31O7Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464839524&sr=8-1&keywords=Apple+-+Power+Adapter+Extension+Cable+-+White%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"54","20-Jun-16","14-Jun-16","2240085",229.99,229.99,228.33,1,"Seagate - Backup Plus Desktop 8TB External USB 3.0 Hard Drive - Black""","Seagate Backup Plus 8TB Desktop External Hard Drive with 200GB of Cloud Storage & Mobile Device Backup USB 3.0 (STDT8000100)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Seagate-Desktop-External-Storage-STDT8000100/dp/B00R45V3SW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466480162&sr=8-1&keywords=Seagate+-+Backup+Plus+Desktop+8TB+External+USB+3.0+Hard+Drive+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"55","7-May-16","1-May-16","4346002",69.99,69.99,497.99,0,"Samsung - Book Cover for Samsung Galaxy Tab S2 9.7 - Gold""","Samsung Galaxy Tab S2 9.7"" (32GB, Gold)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Samsung-Galaxy-Tab-32GB-Gold/dp/B010OTG0DC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677523&sr=8-1&keywords=Samsung+-+Book+Cover+for+Samsung+Galaxy+Tab+S2+9.7+-+Gold%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"56","7-May-16","1-May-16","8734569",129.99,129.99,128,0,"Sony - USB Stereo Turntable - Black""","Sony PSLX300USB USB Stereo Turntable","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Sony-PSLX300USB-USB-Stereo-Turntable/dp/B0015HOFZI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677636&sr=8-1&keywords=Sony+-+USB+Stereo+Turntable+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"57","31-May-16","26-May-16","7341028",49.99,29.99,32.69,1,"Tom Clancy's Rainbow Six Siege - Xbox One""","Tom Clancy's Rainbow Six Siege - Xbox One","Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.","http://www.amazon.com/Tom-Clancys-Rainbow-Six-Siege-Xbox/dp/B00KVHSNB0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751896&sr=8-1&keywords=Tom+Clancy%27s+Rainbow+Six+Siege+-+Xbox+One%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"58","17-Jun-16","14-Jun-16","4402607",129.99,129.99,29.99,0,"Nero 2016 Platinum - Windows""","Nero 2016 Platinum","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Nero-NER912800F040-2016-Platinum/dp/B015NXUK30/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466220481&sr=8-1&keywords=Nero+2016+Platinum+-+Windows%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"59","26-Jan-16","21-Jan-16","6350009",199.99,169.99,156.99,1,"Actiontec - MyWirelessTV2 Wireless Video Transmitter and Receiver - Black","Actiontec My Wireless TV WiFi / HDMI Multi-Room Wireless HD Video Kit - 2nd Generation (MWTV2KIT01)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Actiontec-Wireless-WiFi-Multi-Room-Video/dp/B00LSS10PM/ref=sr_1_1?ie=UTF8&qid=1453867928&sr=8-1&keywords=Actiontec+-+MyWirelessTV2+Wireless+Video+Transmitter+and+Receiver+-+Black",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"60","16-Jun-16","15-Jun-16","5154043",129.99,129.99,129.99,0,"Plantronics - Voyager Edge Bluetooth Headset with Charging Case - Black""","Jabra Eclipse Wireless Bluetooth Headset","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Jabra-Eclipse-Wireless-Bluetooth-Headset/dp/B014EUQ492/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466134528&sr=8-1&keywords=Plantronics+-+Voyager+Edge+Bluetooth+Headset+with+Charging+Case+-+Black%22",1,"","Regular Price",1,900,"Electronics",40,"USA_40"
"61","11-Jun-16","7-Jun-16","7005006",39.99,39.99,38.55,0,"XPAND - Rechargeable Active RF/Bluetooth 3D Glasses - Black""","Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Xpand-X104SX2-YOUniversal-Glasses-Small/dp/B0082X9ED6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465703352&sr=8-1&keywords=XPAND+-+Rechargeable+Active+RF%2FBluetooth+3D+Glasses+-+Black%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"62","25-Jun-16","22-Jun-16","1774015",129.99,119.99,119.99,1,"Brother - DS-620 Mobile Color Page Scanner - White""","Brother DS-620 Mobile Color Page Scanner","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Brother-DS-620-Mobile-Color-Scanner/dp/B00EKWE55K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466910952&sr=8-1&keywords=Brother+-+DS-620+Mobile+Color+Page+Scanner+-+White%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"63","11-Jun-16","6-Jun-16","7239025",13.99,14.99,49.99,1,"ZAGG - InvisibleShield HD Clear Screen Protector for Samsung Galaxy Tab A 9.7 - Clear""","ZAGG InvisibleShield HD Glass for Samsung Galaxy Tab A 9.7"" Screen (T97HGS-F00)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/ZAGG-InvisibleShield-Samsung-Galaxy-T97HGS-F00/dp/B015ZNVX3Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465703371&sr=8-1&keywords=ZAGG+-+InvisibleShield+HD+Clear+Screen+Protector+for+Samsung+Galaxy+Tab+A+9.7+-+Clear%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"64","14-Jun-16","7-Jun-16","1573073",159.99,106.99,129.99,1,"Turtle Beach - Ear Force XO SEVEN PRO Gaming Headset for Xbox One - Black/Green""","Turtle Beach - Ear Force XO Seven Pro Premium Gaming Headset - Superhuman Hearing - Xbox One","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Turtle-Beach-Premium-Headset-Superhuman-Hearing/dp/B00O9GVKZU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465961948&sr=8-1&keywords=Turtle+Beach+-+Ear+Force+XO+SEVEN+PRO+Gaming+Headset+for+Xbox+One+-+Black%2FGreen%22",NA,"","Regular Price",7,900,"Electronics",40,"USA_40"
"65","7-Jun-16","6-Jun-16","4651100",99.99,99.99,99.95,0,"Lutron - Caseta Wireless Smart Bridge Kit - White""","Lutron P-BDG-PKG1W Caseta Wireless Dimmer Kit with Smart Bridge, White, Works with Alexa","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Lutron-P-BDG-PKG1W-Caseta-Wireless-Dimmer/dp/B00MXCRAX8?ie=UTF8&keywords=Lutron%20-%20Caseta%20Wireless%20Smart%20Bridge%20Kit%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356426&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"66","30-May-16","26-May-16","4303200",69.99,69.99,63.94,0,"Parallels Desktop 11 for Mac - Mac""","Parallels Desktop 11 for Mac","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Parallels-Desktop-11-for-Mac/dp/B013XFGA6G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664906&sr=8-1&keywords=Parallels+Desktop+11+for+Mac+-+Mac%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"67","7-Oct-15","6-Oct-15","47875849983",9.99,9.99,9.99,0,"47875849983","Skylanders Trap Team: Torch Character Pack","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Skylanders-Trap-Team-Not-Machine-Specific/dp/B00NCA8EIK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444191321&sr=8-1&keywords=047875849983",NA,"","",1,900,"Electronics",40,"USA_40"
"68","30-May-16","26-May-16","5257704",24.99,24.99,24.04,0,"Microsoft - Xbox One Media Remote - Black""","Xbox One Media Remote","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Xbox-One-Media-Remote/dp/B00IAVDPSA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664760&sr=8-1&keywords=Microsoft+-+Xbox+One+Media+Remote+-+Black%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"69","2-Jun-16","26-May-16","8400089",59.99,59.99,53.99,0,"Mario Kart 8 - Nintendo Wii U""","Mario Kart 8 - Nintendo Wii U","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Mario-Kart-8-Nintendo-Wii-U/dp/B00DC7G2W8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464924031&sr=8-1&keywords=Mario+Kart+8+-+Nintendo+Wii+U%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"70","7-Jun-16","7-Jun-16","4987000",99.99,99.99,35.36,0,"mophie - Juice Pack External Battery Case for Samsung Galaxy S7 - Black""","UNU Superpak10000mAH 3.1A Portable Charger - Matte Black [Apple Certified] External Battery Pack with 2-in-1 Lightning Cable 8Pin and MicroUSB Cable","Ships from and sold by Amazon.com.","http://www.amazon.com/UNU-Superpak10000mAH-3-1A-Portable-Charger/dp/B00LXL6L9E?ie=UTF8&keywords=mophie%20-%20Juice%20Pack%20External%20Battery%20Case%20for%20Samsung%20Galaxy%20S7%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356548&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"71","6-Jun-16","6-Jun-16","3993445",99.99,98.99,95.25,1,"NETGEAR - AC1200 Dual-Band Gigabit Wi-Fi Range Extender - White""","NETGEAR AC1200 WiFi Range Extender (EX6150-100NAS)","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","http://www.amazon.com/NETGEAR-AC1200-Range-Extender-EX6150-100NAS/dp/B00R92CLCW?ie=UTF8&keywords=NETGEAR%20-%20AC1200%20Dual-Band%20Gigabit%20Wi-Fi%20Range%20Extender%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465270160&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"72","14-Jun-16","7-Jun-16","8801785",9.99,9.99,799.99,0,"Sony - Passive 3D Glasses - Black""","Sony KDL55W800C 55-Inch 1080p 3D Smart LED TV (2015 Model)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Sony-KDL55W800C-55-Inch-1080p-Smart/dp/B00R45XC0Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465961796&sr=8-1&keywords=Sony+-+Passive+3D+Glasses+-+Black%22",NA,"","Regular Price",7,900,"Electronics",40,"USA_40"
"73","7-May-16","30-Apr-16","3705014",399.99,399.99,399.98,0,"Dyson - AM07 Tower Fan - White/Silver""","Dyson Air Multiplier AM07 Tower Fan, White","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Dyson-Multiplier-AM07-Tower-White/dp/B00I8R4VZC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677144&sr=8-1&keywords=Dyson+-+AM07+Tower+Fan+-+White%2FSilver%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"74","27-Jan-16","21-Jan-16","8627346",79.99,79.99,79.95,0,"Breville - ikon Electric Kettle - Stainless-Steel/Black","Breville SK500XL Ikon Cordless 1.7-Liter Stainless-Steel Electric Kettle","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Breville-SK500XL-Cordless-1-7-Liter-Stainless-Steel/dp/B000A790X6/ref=sr_1_1?ie=UTF8&qid=1453954443&sr=8-1&keywords=Breville+-+ikon+Electric+Kettle+-+Stainless-Steel%2FBlack",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"75","22-Jun-16","21-Jun-16","4680903",24.99,24.99,23.02,0,"Garmin - Suction Cup Mounting Kit for Ní_vi 25x5 and 50 Series GPS""","Garmin Suction Cup Kit (ní_vi 2555, ní_vi 2595, ní_vi 50)","Ships from and sold by Amazon.com.","https://www.amazon.com/Garmin-Suction-n%C3%BCvi-2555-2595/dp/B006RE6BSI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466652200&sr=8-1&keywords=Garmin+-+Suction+Cup+Mounting+Kit+for+N%C3%BCvi+25x5+and+50+Series+GPS%22",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"76","7-May-16","1-May-16","5330005",65.99,66.99,57.97,1,"WowWee - MiP Robot - White/Black""","MiP Robot (White)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Wow-Wee-MiP-Robot-White/dp/B00KMSOIGM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677727&sr=8-1&keywords=WowWee+-+MiP+Robot+-+White%2FBlack%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"77","29-Jun-16","22-Jun-16","1774006",229.99,179.99,189.99,1,"Brother - ADS-1500W Compact Wireless Color Desktop Scanner with Duplex and Web Connectivity - White""","Brother ADS1500W Compact Color Desktop Scanner with Duplex and Web Connectivity","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Brother-ADS1500W-Compact-Desktop-Connectivity/dp/B00EKW6JZ4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467256439&sr=8-1&keywords=Brother+-+ADS-1500W+Compact+Wireless+Color+Desktop+Scanner+with+Duplex+and+Web+Connectivity+-+White%22",NA,"","Regular Price",7,900,"Electronics",40,"USA_40"
"78","7-May-16","1-May-16","4669009",39.99,39.99,25.19,0,"OtterBox - Commuter Series Case for Samsung Galaxy S 5 Cell Phones - Black""","OtterBox Defender Series Samsung Galaxy S5 Case, Frustration-Free Packaging, Black","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","http://www.amazon.com/OtterBox-Defender-Samsung-Frustration-Free-Packaging/dp/B00IPGVZWS/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677383&sr=8-1&keywords=OtterBox+-+Commuter+Series+Case+for+Samsung+Galaxy+S+5+Cell+Phones+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"79","6-Jun-16","6-Jun-16","9241038",229.99,229.99,169.04,1,"NETGEAR - Nighthawk DST AC1900 Wireless-AC Gigabit Router with DST Adapter - Black""","NETGEAR Nighthawk AC1900 Dual Band Wi-Fi Gigabit Router (R7000)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/NETGEAR-Nighthawk-AC1900-Gigabit-Router/dp/B00F0DD0I6?ie=UTF8&keywords=NETGEAR%20-%20Nighthawk%20DST%20AC1900%20Wireless-AC%20Gigabit%20Router%20with%20DST%20Adapter%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465270221&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"80","18-Jun-16","15-Jun-16","4948300",119.99,119.99,59.57,0,"Plantronics - Voyager 5220 Bluetooth Headset""","Plantronics Voyager Legend Wireless Bluetooth Headset - Compatible with iPhone, Android, and Other Leading Smartphones - Black","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B0092KJ9BU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466307295&sr=8-1&keywords=Plantronics+-+Voyager+5220+Bluetooth+Headset%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"81","29-May-16","26-May-16","1782168",99.99,99.99,65.99,0,"Skullcandy - Crusher Over-the-Ear Headphones - Black""","Crusher With Mic Headphones","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Skullcandy-Crusher-Headphones-Built--Amplifier/dp/B00E1CSEMO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464580186&sr=8-1&keywords=Skullcandy+-+Crusher+Over-the-Ear+Headphones+-+Black%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"82","22-Jun-16","21-Jun-16","9009551",19.99,19.99,14.99,0,"PDP - Rock Candy Controller for Nintendo Wii - Blue""","Rock Candy Wii Gesture Controller - Blue","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Candy-Wii-Gesture-Controller-Nintendo-6306000/dp/B008U2XJNA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466653202&sr=8-1&keywords=PDP+-+Rock+Candy+Controller+for+Nintendo+Wii+-+Blue%22",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"83","7-May-16","1-May-16","3484037",349.99,349.99,348,0,"VIZIO - 5.1-Channel Soundbar System with Wireless 6"" Subwoofer and Rear Satellite Speakers - Black""","VIZIO SB4051-C0 40-Inch 5.1 Sound Bar System with Wireless Subwoofer & Rear Satellite Speakers","Ships from and sold by Amazon.com.","http://www.amazon.com/VIZIO-SB4051-C0-Wireless-Subwoofer-Satellite/dp/B00SMBGP76/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677704&sr=8-1&keywords=VIZIO+-+5.1-Channel+Soundbar+System+with+Wireless+6%22+Subwoofer+and+Rear+Satellite+Speakers+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"84","12-Jun-16","6-Jun-16","4446201",399.99,382.99,359.99,1,"NETGEAR - Nighthawk X8 AC5300 Tri-Band Quad Stream Wireless-AC Router - Black""","Netgear AC5300 Nighthawk X8 Tri-Band WiFi Router (R8500-100NAS)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Netgear-AC5300-Nighthawk-Tri-Band-R8500-100NAS/dp/B015PD3HOC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465788770&sr=8-1&keywords=NETGEAR+-+Nighthawk+X8+AC5300+Tri-Band+Quad+Stream+Wireless-AC+Router+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"85","9-Jun-16","6-Jun-16","3993445",99.99,98.99,95.99,1,"NETGEAR - AC1200 Dual-Band Gigabit Wi-Fi Range Extender - White""","NETGEAR AC1200 WiFi Range Extender (EX6150-100NAS)","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","https://www.amazon.com/NETGEAR-AC1200-Range-Extender-EX6150-100NAS/dp/B00R92CLCW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465529432&sr=8-1&keywords=NETGEAR+-+AC1200+Dual-Band+Gigabit+Wi-Fi+Range+Extender+-+White%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"86","6-Jun-16","6-Jun-16","4446201",399.99,382.99,359.97,1,"NETGEAR - Nighthawk X8 AC5300 Tri-Band Quad Stream Wireless-AC Router - Black""","Netgear AC5300 Nighthawk X8 Tri-Band WiFi Router (R8500-100NAS)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Netgear-AC5300-Nighthawk-Tri-Band-R8500-100NAS/dp/B015PD3HOC?ie=UTF8&keywords=NETGEAR%20-%20Nighthawk%20X8%20AC5300%20Tri-Band%20Quad%20Stream%20Wireless-AC%20Router%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465270234&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"87","25-Jun-16","22-Jun-16","9575199",99.99,89.99,89.99,1,"Canon - MAXIFY MB2320 Wireless All-In-One Printer - Black""","Canon MAXIFY MB2320 Wireless Office All-In-One Inkjet Printer with Mobile and Tablet Printing, Black","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Canon-MB2320-Wireless-Printer-Printing/dp/B00NNVDPUK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466911030&sr=8-1&keywords=Canon+-+MAXIFY+MB2320+Wireless+All-In-One+Printer+-+Black%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"88","25-Jan-16","21-Jan-16","4685012",29.99,29.99,29.99,0,"Oster - DuraCeramic Flip Waffle Maker - Charcoal","Oster CKSTWFBF10WC-ECO DuraCeramic Flip Waffle Maker","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Oster-CKSTWFBF10WC-ECO-DuraCeramic-Waffle-Maker/dp/B00GDBU4Q0/ref=sr_1_1?ie=UTF8&qid=1453782521&sr=8-1&keywords=Oster+-+DuraCeramic+Flip+Waffle+Maker+-+Charcoal",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"89","7-May-16","30-Apr-16","4863049",39.99,39.99,29.57,0,"LEGO Jurassic World - Xbox One""","LEGO Jurassic World - Xbox One Standard Edition","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/LEGO-Jurassic-World-Xbox-One-Standard/dp/B00SXEONTY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677308&sr=8-1&keywords=LEGO+Jurassic+World+-+Xbox+One%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
